,Date,user_id,comments
104,"November 18, 2004 2:12PM",Mr_Shiftright,"very iffy at $3,000. it's been so screwed with you'd pretty much have to take it apart to do anything with it.

all you've have is a beater unless you tear it down, and for all that work you might as well just go buy a nice one for not a whole lot more money. you can get a clean '72 non-ss malibu for $6,500 or so.

if by some startling coincidence this car was ""real"" and could be proven as such, as a matching #s 350/350, well then it all turns around and you *might* come out okay, because a real ss350 can be worth $12k-15k.

very odd he gives neither vin # nor data plate info. that should tell you something right there.

soooooo.....if not a real ss, scrap

if a real ss, save and do a front clip resto (firewall forward disassembly) and have yourself a nice ss driver."
105,"November 19, 2004 2:47AM",ghulet,"...just by the even wear of everything on the car ('patina') and the fact that it has all the correct ss goodies a piecemeal/fake job might have left out (dash with gauges, correct hood with pins, interior emblems, graphite wheels, buckets, console, steering wheel, among others) that this ss is real. of course, it wouldn't exactly shock me if it were fake; otoh, i can't imagine why anyone would go through the trouble of buying all that stuff do put on a crappy chevelle and then not finish it. we'll probably never know. anyway, since the 'ss' was just an option and not a separate series in '72, i don't think there's any way to decode it by vin alone. of course, it's easy enough to see if the other numbers match. or if you're lucky, the car still has its build sheet under the back seat. it really doesn't look too bad ('screwed with?'), it needs rust repair (or new fenders), paint and some detailing, but otherwise this looks as straight and complete as any 'restorable' car i've seen lately. i mean, it's not jacked up with big wheels and a trashed or transplanted interior like most old chevelles i used to see. as a 'driver' and if the buyer didn't go crazy over-restoring, i'd definitely save it. of course, the bidding is already up to almost $5k, so it's not exactly the bargain we thought it would be. still, i'd save it.

i'd also save the lincoln limo mostly because of the price and relative rarity, though i don't know what the hell i'd do with that thing if it were mine. i doubt i could find a garage big enough to hold it. in concurence with everyone else here, that thing would be a chore to drive almost anywhere."
106,"November 19, 2004 7:36AM",gsemike,"back in the day when chevelles were more plentiful, i've seen some people do some pretty dumb things to real sss.

i had a 1970 small block that i did some dumb kid stuff to such as a cheapo fiberglass hood with snorkel hood scoop. it was nice, but man.... if i had it to do over again.

i clearly remember somebody running around in a 71 or 72 ss with a scoop riveted onto the original cowl hood and radiused wheel wells with flares to squeeze in his crager sss. i'm not sure but it must have had an ""[non-permissible content removed], gas or grass.. no one rides for free sticker"" on it. someone else that i met proudly told me how he had the frame on his 69 ss convertible painted floresent green although i didn't get to see that monstrosity for myself. in this context, this car is pretty damn respetable (although it's not a 70)

this chevelle here is over 30 years old. it could have been faked and restored 10 or more years ago and then degraded to it's current shape. that said, i agree with the previous post. if it's a fake, it's a pretty good one with the interior emblems and appropriate exterior badges. $5k is getting pretty high though. since it doesn't say otherwise, i'd assume that the numbers don't match."
107,"November 19, 2004 9:20AM",Mr_Shiftright,"oh, i've seen all sorts of butchery, too. this may be 2 or 3 separate cars stitched together. sometimes you can pick up a code on the dataplate that might tip you off to an ss. apparently the market thinks an ss350 matching #s is worth something extra, as they price out almost double against the plain jane chevelles. but it would have to be documented, matching # and a 350hp car or we are just blowing smoke with this one. no broadcast sheet, no window sticker, no warranty plate, no cigar."
108,"November 19, 2004 9:25AM",Mr_Shiftright,"okay, let's try something a bit different. we'll look at projects without a price.

you guys be the appraiser and offer an opinion as to what this project might be worth:

here's what we'll do to make it more fun (please read)

1. study the ad, and write down your estimate on a sticky note. glue it to the computer.

2. make a post telling me you are ""ready"".

3. then, when i say go, we'll all post our prices. of course it won't be in real time but if we're lucky the posts will all appear more or less in a string and we can compare prices easily.

i'll wait until i get the ""i'm ready"" from 4-5 of you, maybe later today or tomorrow depending.

if this works and it's interesting to you, we'll do it a few more times. remember, don't post a price until you get the signal from hq.

http://www.craigslist.org/nby/car/49418286.html"
109,"November 19, 2004 9:29AM",lemko,"...scare me about this truck. i don't like the fact that it has a later chevrolet motor and the wrong front end. the cab looks good, but the box looks rather shabby. check out the rotted area near the left rear wheel. if this person was building a street rod, why the low-performance 305 versus a more appropriate 350 small-block?"
110,"November 19, 2004 9:32AM",1racefan,"as lemko says, you wouldn't really be starting out with a whole heck of a lot. i don't think this is a project i would even want given to me for free."
111,"November 19, 2004 9:35AM",Mr_Shiftright,"okay, then bid it low. it's got to be worth something. or put ""free"".

mostly i'm trying out this idea. we can pick a more suitable car for appraisal later. so play along as best you can.

i gather the two of you are ""ready"" to post a price, so i'll wait for a few more."
112,"November 19, 2004 9:36AM",andre1969,"but my dad has a co-worker who has some old model a truck that he was working on as a hotrod/restoration project. this guy did most of it himself, and was really proud of it. but for some odd reason, the engine he chose to put in it was a chevy 305! and he rebuilt it himself, even! that just doesn't make any sense to me! i'm with lemko on this one...what's up with the 305, versus a 350!?"
113,"November 19, 2004 9:38AM",seminole_kev,"well maybe he just had a 305 laying about? only reason i can figure to use it. maybe he had plans on boring it out?

by the way, i've got my bid ready."
114,"November 19, 2004 9:40AM",Mr_Shiftright,"you have to remember that retro trucks are very hot right now (if you do them right).

maybe he got a cheap crate engine. chevy power is very inexpensive."
115,"November 19, 2004 9:57AM",seminole_kev,"the ""transmission just needs to be hooked up"" thing raises a big red flag with me.

in my experience, if there is a reasonable thing that can be done to turn a car that isn't drivable into one that is, and it hasn't been done, there is more to the story than the seller is letting on.

so many times i've seen a ""just needs _____ done and she'll run great!"" and there is a big reason they haven't done it."
116,"November 19, 2004 10:02AM",ghulet,"i always think it's funny when the seller makes claims to 'easy' or 'inexpensive' repairs. well, if those repairs were so easy and inexpensive, why didn't you just do it yourself before you sold it, hmmm?"
